t,false_reject,false_reject_rate,false_accept,false_accept_rate
14.439893214546856,61,0.0423905489923558,1428,0.9923558026407228
14.526880523068222,60,0.04169562195969423,1432,0.995135510771369
14.61386783158959,58,0.04030576789437109,1435,0.9972202918693537
14.700855140110956,56,0.03891591382904795,1435,0.9972202918693537
14.787842448632322,54,0.037526059763724806,1437,0.9986101459346769
14.87482975715369,51,0.035441278665740095,1438,0.9993050729673384
14.961817065675056,49,0.034051424600416956,1439,1.0
15.048804374196422,48,0.03335649756775538,1439,1.0
15.13579168271779,44,0.030576789437109102,1439,1.0
15.222778991239155,39,0.027102154273801252,1439,1.0
15.309766299760522,38,0.02640722724113968,1439,1.0
15.39675360828189,34,0.0236275191104934,1439,1.0
15.483740916803255,32,0.022237665045170257,1439,1.0
15.570728225324622,29,0.020152883947185545,1439,1.0
15.657715533845987,26,0.018068102849200834,1439,1.0
15.744702842367355,24,0.01667824878387769,1439,1.0
15.831690150888722,23,0.015983321751216122,1439,1.0
15.918677459410087,20,0.01389854065323141,1439,1.0
16.005664767931457,19,0.01320361362056984,1439,1.0
16.092652076452822,18,0.01250868658790827,1439,1.0
16.179639384974188,18,0.01250868658790827,1439,1.0
16.266626693495553,15,0.010423905489923557,1439,1.0
16.353614002016922,13,0.009034051424600417,1439,1.0
16.440601310538288,11,0.007644197359277276,1439,1.0
16.527588619059653,10,0.006949270326615705,1439,1.0
16.614575927581022,8,0.005559416261292564,1439,1.0
16.701563236102388,6,0.004169562195969423,1439,1.0
16.788550544623753,6,0.004169562195969423,1439,1.0
16.875537853145122,6,0.004169562195969423,1439,1.0
16.962525161666488,4,0.002779708130646282,1439,1.0
17.049512470187853,3,0.0020847810979847115,1439,1.0
17.136499778709222,3,0.0020847810979847115,1439,1.0
17.223487087230588,1,0.0006949270326615705,1439,1.0
17.310474395751953,1,0.0006949270326615705,1439,1.0
