t,false_reject,false_reject_rate,false_accept,false_accept_rate
11.891730763804373,103,0.08841201716738198,446,0.3828326180257511
11.979169960597051,102,0.08755364806866953,466,0.4
12.066609157389731,102,0.08755364806866953,491,0.42145922746781117
12.154048354182411,99,0.08497854077253218,510,0.43776824034334766
12.241487550975089,98,0.08412017167381974,535,0.4592274678111588
12.328926747767769,95,0.0815450643776824,554,0.4755364806866953
12.416365944560448,93,0.07982832618025751,580,0.4978540772532189
12.503805141353126,87,0.07467811158798283,611,0.5244635193133047
12.591244338145806,84,0.07210300429184549,635,0.5450643776824035
12.678683534938486,80,0.06866952789699571,657,0.5639484978540773
12.766122731731166,79,0.06781115879828326,681,0.5845493562231759
12.853561928523844,76,0.06523605150214593,708,0.607725321888412
12.941001125316523,75,0.06437768240343347,727,0.6240343347639485
13.028440322109203,72,0.061802575107296136,756,0.6489270386266094
13.115879518901881,70,0.060085836909871244,790,0.6781115879828327
13.20331871569456,66,0.05665236051502146,813,0.6978540772532189
13.29075791248724,63,0.05407725321888412,841,0.7218884120171674
13.378197109279919,62,0.05321888412017167,863,0.7407725321888412
13.465636306072598,60,0.05150214592274678,884,0.7587982832618025
13.553075502865278,58,0.04978540772532189,918,0.7879828326180257
13.640514699657956,57,0.048927038626609444,944,0.8103004291845494
13.727953896450636,56,0.048068669527897,968,0.8309012875536481
13.815393093243316,52,0.04463519313304721,984,0.8446351931330472
13.902832290035995,49,0.04206008583690987,1004,0.8618025751072962
13.990271486828673,49,0.04206008583690987,1023,0.8781115879828326
14.077710683621353,46,0.039484978540772535,1034,0.8875536480686695
14.165149880414033,43,0.03690987124463519,1047,0.8987124463519314
14.25258907720671,41,0.0351931330472103,1066,0.9150214592274678
14.34002827399939,40,0.034334763948497854,1077,0.9244635193133047
14.42746747079207,38,0.03261802575107296,1094,0.9390557939914163
14.514906667584748,36,0.030901287553648068,1109,0.951931330472103
14.602345864377428,31,0.026609442060085836,1125,0.9656652360515021
14.689785061170108,28,0.0240343347639485,1131,0.9708154506437768
14.777224257962787,27,0.02317596566523605,1136,0.975107296137339
14.864663454755465,25,0.02145922746781116,1140,0.9785407725321889
14.952102651548145,24,0.020600858369098713,1146,0.9836909871244636
15.039541848340825,24,0.020600858369098713,1150,0.9871244635193133
15.126981045133503,21,0.018025751072961373,1155,0.9914163090128756
15.214420241926183,20,0.017167381974248927,1160,0.9957081545064378
